SUB_ID	LAST_NAME	FIRST_NAME	GENDER	BIRTH_DT	SUBGRP_ID	GRP_ID	EFF_DT	TERM_DT	ELIG_IND
201355519	ONEAL	theophylaktos	m	11-10-1973	4	12352	03-01-2012	12/31/2017	Y
201355520	BRUCE	therapon	m	11-11-1973	5	12352	03-01-2012	12/31/2011	Y
201355521	LANG	theresa	f	11-12-1973	6	12352	03-01-2012	12/31/2017	Y
201355522	COMBS	th‚rŠse	f	11/13/1973	7	12352	03-01-2012	12/31/2017	Y
201355523	KRAMER	theresia	f	11/14/1973	1	12353	12-01-2011	12/31/2014	Y
201355524	HEATH	theron	m	11/15/1973	2	12353	12-01-2011	12/31/2014	Y
201355525	HANCOCK	theseus	m	11/16/1973	3	12353	12-01-2011	12/31/2014	Y
201355526	GALLAGHER	theunis	m	11/17/1973	4	12353	12-01-2011	12/31/2014	Y
201355527	GAINES	thi	f	11/18/1973	5	12353	12-01-2011	12/31/2011	Y
201355528	SHAFFER	thiago	m	11/19/1973	6	12353	12-01-2011	12/31/2014	Y
201355529	SHORT	thibault	m	11/20/1973	7	12353	12-01-2011	12/31/2014	Y
201355530	WIGGINS	thierry	m	11/21/1973	1	12354	09-01-2011	12/31/2015	Y
201355531	MATHEWS	thirza	f	11/22/1973	2	12354	09-01-2011	12/31/2015	Y
201355532	MCCLAIN	thom	m	11/23/1973	3	12354	09-01-2011	12/31/2015	Y
201355533	FISCHER	thomas	m	11/24/1973	4	12354	09-01-2011	12/31/2011	Y
201355534	WALL	thomasina	f	11/25/1973	5	12354	09-01-2011	12/31/2015	Y
201355535	SMALL	?¢r	m	11/26/1973	6	12354	09-01-2011	12/31/2011	Y
201355536	MELTON	thor	m	11/27/1973	7	12354	09-01-2011	12/31/2015	Y
201355537	HENSLEY	thora	f	11/28/1973	1	12345	01-01-2014	12/31/2014	Y
201355538	BOND	?¢rbj”rn	m	11/29/1973	2	12345	01-01-2014	12/31/2014	Y
201355539	DYER	thorbj”rn	m	11/30/1973	3	12345	01-01-2014	12/31/2014	Y
201355540	CAMERON	thorborg	f	12-01-1973	4	12345	01-01-2014	12/31/2014	Y
201355541	GRIMES	thorburn	m	12-02-1973	5	12345	01-01-2014	12/31/2014	Y
201355542	CONTRERAS	?¢rd¡s	f	12-03-1973	6	12345	01-01-2014	12/31/2014	Y
201355543	CHRISTIAN	?¢rir	m	12-04-1973	7	12345	01-01-2014	12/31/2014	Y
201355544	WYATT	thorley	m	12-05-1973	1	12346	09-01-2013	12/31/2015	Y
201355545	BAXTER	thornton	m	12-06-1973	2	12346	09-01-2013	12/31/2015	Y
201355546	SNOW	?¢rr	m	12-07-1973	3	12346	09-01-2013	12/31/2015	Y
201355547	MOSLEY	?¢rstein	m	12-08-1973	4	12346	09-01-2013	12/31/2015	Y
201355548	SHEPHERD	thorstein	m	12-09-1973	5	12345	09-01-2013	12/31/2013	Y
201355549	LARSEN	thorvald	m	12-10-1973	6	12345	09-01-2013	12/31/2013	Y
201355550	HOOVER	thoth	m	12-11-1973	7	12346	09-01-2013	12/31/2015	Y
201355551	BEASLEY	thracius	m	12-12-1973	1	12345	06-01-2013	12/31/2013	Y
201355552	GLENN	thu	f	12/13/1973	2	12347	06-01-2013	12/31/2016	Y
201355553	PETERSEN	thu n	m	12/14/1973	3	12347	06-01-2013	12/31/2016	Y
201355554	WHITEHEAD	thucydides	m	12/15/1973	4	12347	06-01-2013	12/31/2016	Y
201355555	MEYERS	thunor	m	12/16/1973	5	12347	06-01-2013	12/31/2016	Y
201355556	KEITH	thurayya	f	12/17/1973	6	12347	06-01-2013	12/31/2016	Y
201355557	GARRISON	thurstan	m	12/18/1973	7	12345	06-01-2013	12/31/2013	Y
201355558	VINCENT	thutmose	m	12/19/1973	1	12348	03-01-2013	12/31/2017	Y
201355559	SHIELDS	thuy	f	12/20/1973	2	12348	03-01-2013	12/31/2017	Y
201355560	HORN	thyra	f	12/21/1973	3	12348	03-01-2013	12/31/2017	Y
201355561	SAVAGE	thyrza	f	12/22/1973	4	12348	03-01-2013	12/31/2017	Y
201355562	OLSEN	tia	f	12/23/1973	5	12348	03-01-2013	12/31/2017	Y
201355563	SCHROEDER	tiago	m	12/24/1973	6	12348	03-01-2013	12/31/2013	Y
201355564	HARTMAN	tiamat	f	12/25/1973	7	12348	03-01-2013	12/31/2017	Y
201355565	WOODARD	tiana	f	12/26/1973	1	12349	12-01-2012	12/31/2014	Y
201355566	MUELLER	tianna	f	12/27/1973	2	12349	12-01-2012	12/31/2014	Y
201355567	KEMP	tiara	f	12/28/1973	3	12349	12-01-2012	12/31/2014	Y
201355568	DELEON	tiarnach	m	12/29/1973	4	12349	12-01-2012	12/31/2014	Y
201355569	BOOTH	tiarnan	m	12/30/1973	5	12349	12-01-2012	12/31/2012	Y
201355570	PATEL	tibby	m	12/31/1973	6	12349	12-01-2012	12/31/2014	Y
201355571	CALHOUN	tiberius	m	01-01-1974	7	12349	12-01-2012	12/31/2014	Y
201355572	WILEY	tibor	m	01-02-1974	1	12350	09-01-2012	12/31/2015	Y
201355573	EATON	tiborc	m	01-03-1974	2	12350	09-01-2012	12/31/2015	Y
201355574	CLINE	tiburcio	m	01-04-1974	3	12350	09-01-2012	12/31/2015	Y
201355575	NAVARRO	tiede	m	01-05-1974	4	12349	09-01-2012	12/31/2012	Y
201355576	HARRELL	tien	f	01-06-1974	5	12350	09-01-2012	12/31/2015	Y
201355577	LESTER	tiernan	m	01-07-1974	6	12350	09-01-2012	12/31/2015	Y
201355578	HUMPHREY	tierney	m	01-08-1974	7	12350	09-01-2012	12/31/2015	Y
201355579	PARRISH	tierra	f	01-09-1974	1	12351	06-01-2012	12/31/2016	Y
201355580	DURAN	tiffani	f	01-10-1974	2	12351	06-01-2012	12/31/2016	Y
201355581	HUTCHINSON	tiffany	f	01-11-1974	3	12351	06-01-2012	12/31/2016	Y
201355582	HESS	tiger	m	01-12-1974	4	12351	06-01-2012	12/31/2016	Y
201355583	DORSEY	tigernach	m	1/13/1974	5	12351	06-01-2012	12/31/2016	Y
201355584	BULLOCK	tigern n	m	1/14/1974	7	12351	06-01-2012	12/31/2016	Y
201355585	ROBLES	tighearnach	m	1/15/1974	1	12352	03-01-2012	12/31/2017	Y
201355586	BEARD	tighearn n	m	1/16/1974	2	12352	03-01-2012	12/31/2017	Y
201355587	DALTON	tiina	f	1/17/1974	3	12352	03-01-2012	12/31/2017	Y
201355588	AVILA	tikhon	m	1/18/1974	4	12352	03-01-2012	12/31/2017	Y
201355589	VANCE	tilda	f	1/19/1974	5	12352	03-01-2012	12/31/2011	Y
201355590	RICH	till	m	1/20/1974	6	12352	03-01-2012	12/31/2017	Y
201355591	BLACKWELL	tillie	f	1/21/1974	7	12352	03-01-2012	12/31/2017	Y
201355592	YORK	tillo	m	1/22/1974	1	12353	12-01-2011	12/31/2014	Y
201355593	JOHNS	tilly	f	1/23/1974	2	12353	12-01-2011	12/31/2014	Y
201355594	BLANKENSHIP	tim	m	1/24/1974	3	12353	12-01-2011	12/31/2014	Y
201355595	TREVINO	timaeus	m	1/25/1974	4	12353	12-01-2011	12/31/2014	Y
201355596	SALINAS	t¡mea	f	1/26/1974	5	12353	12-01-2011	12/31/2011	Y
201355597	CAMPOS	timeus	m	1/27/1974	6	12353	12-01-2011	12/31/2014	Y
201355598	PRUITT	timmy	m	1/28/1974	7	12353	12-01-2011	12/31/2014	Y
201355599	MOSES	timo (1)	m	1/29/1974	1	12354	09-01-2011	12/31/2015	Y
201355600	CALLAHAN	timo (2)	f	1/30/1974	2	12354	09-01-2011	12/31/2015	Y
201355601	GOLDEN	timofei	m	1/31/1974	3	12354	09-01-2011	12/31/2015	Y
201355602	MONTOYA	timon	m	02-01-1974	4	12354	09-01-2011	12/31/2011	Y
201355603	HARDIN	timotei	m	02-02-1974	5	12354	09-01-2011	12/31/2015	Y
201355604	GUERRA	timotej	m	02-03-1974	6	12354	09-01-2011	12/31/2011	Y
201355605	MCDOWELL	timoteo	m	02-04-1974	7	12354	09-01-2011	12/31/2015	Y
201355606	CAREY	timoteus	m	02-05-1974	1	12345	01-01-2014	12/31/2014	Y
201355607	STAFFORD	timotha	f	02-06-1974	2	12345	01-01-2014	12/31/2014	Y
201355608	GALLEGOS	timothea	f	02-07-1974	3	12345	01-01-2014	12/31/2014	Y
201355609	HENSON	timoth‚e	m	02-08-1974	4	12345	01-01-2014	12/31/2014	Y
201355610	WILKINSON	timothy	m	02-09-1974	5	12345	01-01-2014	12/31/2014	Y
201355611	BOOKER	timoti	m	02-10-1974	6	12345	01-01-2014	12/31/2014	Y
201355612	MERRITT	tina	f	02-11-1974	7	12345	01-01-2014	12/31/2014	Y
201355613	MIRANDA	tinek	m	02-12-1974	1	12346	09-01-2013	12/31/2015	Y
201355614	ATKINSON	tinuviel	f	2/13/1974	2	12346	09-01-2013	12/31/2015	Y
201355615	ORR	tipene	m	2/14/1974	3	12346	09-01-2013	12/31/2015	Y
201355616	DECKER	tiphanie	f	2/15/1974	4	12346	09-01-2013	12/31/2015	Y
201355617	HOBBS	tiras	m	2/16/1974	5	12345	09-01-2013	12/31/2013	Y
201355618	PRESTON	tirzah	f	2/17/1974	6	12345	09-01-2013	12/31/2013	Y
201355619	TANNER	tisha	f	2/18/1974	7	12346	09-01-2013	12/31/2015	Y
201355620	KNOX	titania	f	2/19/1974	1	12345	06-01-2013	12/31/2013	Y
201355621	PACHECO	titilayo	f	2/20/1974	2	12347	06-01-2013	12/31/2016	Y
201355622	STEPHENSON	tito	m	2/21/1974	3	12347	06-01-2013	12/31/2016	Y
201355623	GLASS	titty	f	2/22/1974	4	12347	06-01-2013	12/31/2016	Y
201355624	ROJAS	titus	m	2/23/1974	5	12347	06-01-2013	12/31/2016	Y
201355625	SERRANO	tivadar	m	2/24/1974	6	12347	06-01-2013	12/31/2016	Y
201355626	MARKS	tivoli	m	2/25/1974	7	12345	06-01-2013	12/31/2013	Y
201355627	HICKMAN	tiw	m	2/26/1974	1	12348	03-01-2013	12/31/2017	Y
201355628	ENGLISH	tiwlip	f	2/27/1974	2	12348	03-01-2013	12/31/2017	Y
201355629	SWEENEY	tiziana	f	2/28/1974	3	12348	03-01-2013	12/31/2017	Y
201355630	STRONG	tiziano	m	03-01-1974	4	12348	03-01-2013	12/31/2017	Y
201355631	PRINCE	tlaloc	m	03-02-1974	5	12348	03-01-2013	12/31/2017	Y
201355632	MCCLURE	toal	m	03-03-1974	6	12348	03-01-2013	12/31/2013	Y
201355633	CONWAY	tobiah	m	03-04-1974	7	12348	03-01-2013	12/31/2017	Y
201355634	WALTER	tobias	m	03-05-1974	1	12349	12-01-2012	12/31/2014	Y
201355635	ROTH	tobin	m	03-06-1974	2	12349	12-01-2012	12/31/2014	Y
201355636	MAYNARD	toby	m	03-07-1974	3	12349	12-01-2012	12/31/2014	Y
201355637	FARRELL	tod	m	03-08-1974	4	12349	12-01-2012	12/31/2014	Y
201355638	LOWERY	todd	m	03-09-1974	5	12349	12-01-2012	12/31/2012	Y
201355639	HURST	todor	m	03-10-1974	6	12349	12-01-2012	12/31/2014	Y
201355640	NIXON	toiba	f	03-11-1974	7	12349	12-01-2012	12/31/2014	Y
201355641	WEISS	toinette	f	03-12-1974	1	12350	09-01-2012	12/31/2015	Y
201355642	TRUJILLO	toini	f	3/13/1974	2	12350	09-01-2012	12/31/2015	Y
201355643	ELLISON	toirdhealbhach	m	3/14/1974	3	12350	09-01-2012	12/31/2015	Y
201355644	SLOAN	toir‚asa	f	3/15/1974	4	12349	09-01-2012	12/31/2012	Y
201355645	JUAREZ	toivo	m	3/16/1974	5	12350	09-01-2012	12/31/2015	Y
201355646	WINTERS	tola	f	3/17/1974	6	12350	09-01-2012	12/31/2015	Y
201355647	MCLEAN	tolly	m	3/18/1974	7	12350	09-01-2012	12/31/2015	Y
201355648	RANDOLPH	tom	m	3/19/1974	1	12351	06-01-2012	12/31/2016	Y
201355649	LEON	toma (1)	f	3/20/1974	2	12351	06-01-2012	12/31/2016	Y
201355650	BOYER	toma (2)	m	3/21/1974	3	12351	06-01-2012	12/31/2016	Y
201355651	VILLARREAL	t•mas	m	3/22/1974	4	12351	06-01-2012	12/31/2016	Y
201355652	MCCALL	tom s	m	3/23/1974	5	12351	06-01-2012	12/31/2016	Y
201355653	GENTRY	tomas	m	3/24/1974	7	12351	06-01-2012	12/31/2016	Y
201355654	CARRILLO	tomasa	f	3/25/1974	1	12352	03-01-2012	12/31/2017	Y
201355655	KENT	tomasz	m	3/26/1974	2	12352	03-01-2012	12/31/2017	Y
201355656	AYERS	tomaz	m	3/27/1974	3	12352	03-01-2012	12/31/2017	Y
201355657	LARA	tomer	m	3/28/1974	4	12352	03-01-2012	12/31/2017	Y
201355658	SHANNON	tomi	m	3/29/1974	5	12352	03-01-2012	12/31/2011	Y
201469874	SEXTON	tomiko	f	3/30/1974	6	12352	03-01-2012	12/31/2017	Y
201469875	PACE	tomislav	m	3/31/1974	7	12352	03-01-2012	12/31/2017	Y
201469876	HULL	tomislava	f	04-01-1974	1	12353	12-01-2011	12/31/2014	Y
201469877	LEBLANC	tommaso	m	04-02-1974	2	12353	12-01-2011	12/31/2014	Y
201469878	BROWNING	tommi	m	04-03-1974	3	12353	12-01-2011	12/31/2014	Y
201469879	VELASQUEZ	tommie	m	04-04-1974	4	12353	12-01-2011	12/31/2014	Y
201469880	LEACH	tommy	m	04-05-1974	5	12353	12-01-2011	12/31/2011	Y
201469881	CHANG	tomos	m	04-06-1974	6	12353	12-01-2011	12/31/2014	Y
201469882	HOUSE	tondra	f	04-07-1974	7	12353	12-01-2011	12/31/2014	Y
201469883	SELLERS	toni (1)	m	04-08-1974	1	12354	09-01-2011	12/31/2015	Y
201469884	HERRING	toni (2)	f	04-09-1974	2	12354	09-01-2011	12/31/2015	Y
201469885	NOBLE	tonia	f	04-10-1974	3	12354	09-01-2011	12/31/2015	Y
201469886	FOLEY	tonio	m	04-11-1974	4	12354	09-01-2011	12/31/2011	Y
201469887	BARTLETT	tonka	f	04-12-1974	5	12354	09-01-2011	12/31/2015	Y
201469888	MERCADO	tony	m	4/13/1974	6	12354	09-01-2011	12/31/2011	Y
201469889	LANDRY	tonya	f	4/14/1974	7	12354	09-01-2011	12/31/2015	Y
201469890	DURHAM	topaz	f	4/15/1974	1	12345	01-01-2014	12/31/2014	Y
201469891	WALLS	topher	m	4/16/1974	2	12345	01-01-2014	12/31/2014	Y
201469892	BARR	topi	m	4/17/1974	3	12345	01-01-2014	12/31/2014	Y
201469893	MCKEE	topsy	f	4/18/1974	4	12345	01-01-2014	12/31/2014	Y
201469894	BAUER	tor	m	4/19/1974	5	12345	01-01-2014	12/31/2014	Y
201469895	RIVERS	tora	f	4/20/1974	6	12345	01-01-2014	12/31/2014	Y
201469896	EVERETT	torben	m	4/21/1974	7	12345	01-01-2014	12/31/2014	Y
201469897	BRADSHAW	torbj”rn	m	4/22/1974	1	12346	09-01-2013	12/31/2015	Y
201469898	PUGH	torborg	f	4/23/1974	2	12346	09-01-2013	12/31/2015	Y
201469899	VELEZ	torcall	m	4/24/1974	3	12346	09-01-2013	12/31/2015	Y
201469900	RUSH	tordis	f	4/25/1974	4	12346	09-01-2013	12/31/2015	Y
201469901	ESTES	tore (1)	m	4/26/1974	5	12345	09-01-2013	12/31/2013	Y
201469902	DODSON	tore (2)	m	4/27/1974	6	12345	09-01-2013	12/31/2013	Y
201469903	MORSE	torgeir	m	4/28/1974	7	12346	09-01-2013	12/31/2015	Y
201469904	SHEPPARD	torger	m	4/29/1974	1	12345	06-01-2013	12/31/2013	Y
201469905	WEEKS	torhild	f	4/30/1974	2	12347	06-01-2013	12/31/2016	Y
201469906	CAMACHO	tori	f	05-01-1974	3	12347	06-01-2013	12/31/2016	Y
201469907	BEAN	toria	f	05-02-1974	4	12347	06-01-2013	12/31/2016	Y
201469908	BARRON	toribio	m	05-03-1974	5	12347	06-01-2013	12/31/2016	Y
201469909	LIVINGSTON	toril	m	05-04-1974	6	12347	06-01-2013	12/31/2016	Y
201469910	MIDDLETON	torin	m	05-05-1974	7	12345	06-01-2013	12/31/2013	Y
201469911	SPEARS	torkel	m	05-06-1974	1	12348	03-01-2013	12/31/2017	Y
201469912	BRANCH	tormod	m	05-07-1974	2	12348	03-01-2013	12/31/2017	Y
201469913	BLEVINS	torquil	m	05-08-1974	3	12348	03-01-2013	12/31/2017	Y
201469914	CHEN	torsten	m	05-09-1974	4	12348	03-01-2013	12/31/2017	Y
201469915	KERR	torvald	m	05-10-1974	5	12348	03-01-2013	12/31/2017	Y
201469916	MCCONNELL	totty	f	05-11-1974	6	12348	03-01-2013	12/31/2013	Y
201469917	HATFIELD	toussaint	m	05-12-1974	7	12348	03-01-2013	12/31/2017	Y
201469918	HARDING	tova	f	5/13/1974	1	12349	12-01-2012	12/31/2014	Y
201469919	ASHLEY	tovah	f	5/14/1974	2	12349	12-01-2012	12/31/2014	Y
201469920	SOLIS	tovia	f	5/15/1974	3	12349	12-01-2012	12/31/2014	Y
201469921	HERMAN	toya	f	5/16/1974	4	12349	12-01-2012	12/31/2014	Y
201469922	FROST	trace	m	5/17/1974	5	12349	12-01-2012	12/31/2012	Y
201469923	GILES	tracee	f	5/18/1974	6	12349	12-01-2012	12/31/2014	Y
201469924	BLACKBURN	tracey	f	5/19/1974	7	12349	12-01-2012	12/31/2014	Y
201469925	WILLIAM	traci	f	5/20/1974	1	12350	09-01-2012	12/31/2015	Y
201469926	PENNINGTON	tracie	f	5/21/1974	2	12350	09-01-2012	12/31/2015	Y
201469927	WOODWARD	tracy	f	5/22/1974	3	12350	09-01-2012	12/31/2015	Y
201469928	FINLEY	trafford	m	5/23/1974	4	12349	09-01-2012	12/31/2012	Y
201469929	MCINTOSH	trahaearn	m	5/24/1974	5	12350	09-01-2012	12/31/2015	Y
201469930	KOCH	traherne	m	5/25/1974	6	12350	09-01-2012	12/31/2015	Y
201469931	BEST	trai	m	5/26/1974	7	12350	09-01-2012	12/31/2015	Y
201469932	SOLOMON	traian	m	5/27/1974	1	12351	06-01-2012	12/31/2016	Y
201469933	MCCULLOUGH	trajan	m	5/28/1974	2	12351	06-01-2012	12/31/2016	Y
201469934	DUDLEY	tranter	m	5/29/1974	3	12351	06-01-2012	12/31/2016	Y
201469935	NOLAN	travers	m	5/30/1974	4	12351	06-01-2012	12/31/2016	Y
201469936	BLANCHARD	travis	m	5/31/1974	5	12351	06-01-2012	12/31/2016	Y
201469937	RIVAS	treasa	f	06-01-1974	7	12351	06-01-2012	12/31/2016	Y
201469938	BRENNAN	trecia	f	06-02-1974	1	12352	03-01-2012	12/31/2017	Y
201469939	MEJIA	trefor	m	06-03-1974	2	12352	03-01-2012	12/31/2017	Y
201469940	KANE	trent	m	06-04-1974	3	12352	03-01-2012	12/31/2017	Y
201469941	BENTON	trenton	m	06-05-1974	4	12352	03-01-2012	12/31/2017	Y
201469942	JOYCE	tresha	f	06-06-1974	5	12352	03-01-2012	12/31/2011	Y
201469943	BUCKLEY	trev	m	06-07-1974	6	12352	03-01-2012	12/31/2017	Y
201469944	HALEY	trevelyan	m	06-08-1974	7	12352	03-01-2012	12/31/2017	Y
201469945	VALENTINE	trevor	m	06-09-1974	1	12353	12-01-2011	12/31/2014	Y
201469946	MADDOX	trey	m	06-10-1974	2	12353	12-01-2011	12/31/2014	Y
201469947	RUSSO	tria	f	06-11-1974	3	12353	12-01-2011	12/31/2014	Y
201469948	MCKNIGHT	tricia	f	06-12-1974	4	12353	12-01-2011	12/31/2014	Y
201469949	BUCK	trijntje	f	6/13/1974	5	12353	12-01-2011	12/31/2011	Y
201469950	MOON	trina	f	6/14/1974	6	12353	12-01-2011	12/31/2014	Y
201469951	MCMILLAN	trine	f	6/15/1974	7	12353	12-01-2011	12/31/2014	Y
201469952	CROSBY	trini	f	6/16/1980	1	12354	09-01-2011	12/31/2015	Y
201469953	BERG	trinidad	f	6/17/1980	2	12354	09-01-2011	12/31/2015	Y
201469954	DOTSON	trinity	f	6/18/1980	3	12354	09-01-2011	12/31/2015	Y
201469955	MAYS	trish	f	6/19/1980	4	12354	09-01-2011	12/31/2011	Y
201469956	ROACH	trisha	f	6/20/1980	5	12354	09-01-2011	12/31/2015	Y
201469957	CHURCH	trista	f	6/21/1980	6	12354	09-01-2011	12/31/2011	Y
201469958	CHAN	trist n	m	6/22/1980	7	12354	09-01-2011	12/31/2015	Y
201469959	RICHMOND	tristan	m	6/23/1980	1	12345	01-01-2014	12/31/2014	Y
201469960	MEADOWS	tristand	m	6/24/1980	2	12345	01-01-2014	12/31/2014	Y
201469961	FAULKNER	trist?o	m	6/25/1980	3	12345	01-01-2014	12/31/2014	Y
201469962	ONEILL	tristen	m	6/26/1980	4	12345	01-01-2014	12/31/2014	Y
201469963	KNAPP	tristin	m	6/27/1980	5	12345	01-01-2014	12/31/2014	Y
201469964	KLINE	triston	m	6/28/1980	6	12345	01-01-2014	12/31/2014	Y
201469965	BARRY	tristram	m	6/29/1980	7	12345	01-01-2014	12/31/2014	Y
201469966	OCHOA	trix	f	6/30/1980	1	12346	09-01-2013	12/31/2015	Y
201469967	JACOBSON	trixie	f	07-01-1980	2	12346	09-01-2013	12/31/2015	Y
201469968	GAY	troy	m	07-02-1980	3	12346	09-01-2013	12/31/2015	Y
201469969	AVERY	trudi	f	07-03-1980	4	12346	09-01-2013	12/31/2015	Y
201469970	HENDRICKS	trudie	f	07-04-1980	5	12345	09-01-2013	12/31/2013	Y
201469971	HORNE	trudy	f	07-05-1980	6	12345	09-01-2013	12/31/2013	Y
201469972	SHEPARD	trueman	m	07-06-1980	7	12346	09-01-2013	12/31/2015	Y
201469973	HEBERT	truman	m	07-07-1980	1	12345	06-01-2013	12/31/2013	Y
201469974	CHERRY	tryggve	m	07-08-1980	2	12347	06-01-2013	12/31/2016	Y
201469975	CARDENAS	trygve	m	07-09-1980	3	12347	06-01-2013	12/31/2016	Y
201469976	MCINTYRE	tryphena	f	07-10-1980	4	12347	06-01-2013	12/31/2016	Y
201469977	WHITNEY	tryphon	m	07-11-1980	5	12347	06-01-2013	12/31/2016	Y
201469978	WALLER	tryphosa	f	07-12-1980	6	12347	06-01-2013	12/31/2016	Y
201469979	HOLMAN	trystan	m	7/13/1980	7	12345	06-01-2013	12/31/2013	Y
201469980	DONALDSON	tsholofelo	f	7/14/1980	1	12348	03-01-2013	12/31/2017	Y
201469981	CANTU	tu (1)	m	7/15/1980	2	12348	03-01-2013	12/31/2017	Y
201469982	TERRELL	tu (2)	m	7/16/1980	3	12348	03-01-2013	12/31/2017	Y
201469983	MORIN	tuan	m	7/17/1980	4	12348	03-01-2013	12/31/2017	Y
201469984	GILLESPIE	tuathal	m	7/18/1980	5	12348	03-01-2013	12/31/2017	Y
201469985	FUENTES	tucker	m	7/19/1980	6	12348	03-01-2013	12/31/2013	Y
201469986	TILLMAN	tudor	m	7/20/1980	7	12348	03-01-2013	12/31/2017	Y
201469987	SANFORD	tudur	m	7/21/1980	1	12349	12-01-2012	12/31/2014	Y
201469988	BENTLEY	tue	m	7/22/1980	2	12349	12-01-2012	12/31/2014	Y
201469989	PECK	tuija	f	7/23/1980	3	12349	12-01-2012	12/31/2014	Y
201469990	KEY	tullia	f	7/24/1980	4	12349	12-01-2012	12/31/2014	Y
201469991	SALAS	tullio	m	7/25/1980	5	12349	12-01-2012	12/31/2012	Y
201469992	ROLLINS	tully	m	7/26/1980	6	12349	12-01-2012	12/31/2014	Y
201469993	GAMBLE	tun‡	m	7/27/1980	7	12349	12-01-2012	12/31/2014	Y
201469994	DICKSON	tnde	f	7/28/1980	1	12350	09-01-2012	12/31/2015	Y
201469995	BATTLE	tnd‚r	f	7/29/1980	2	12350	09-01-2012	12/31/2015	Y
201469996	SANTANA	tuomas	m	7/30/1980	3	12350	09-01-2012	12/31/2015	Y
201469997	CABRERA	tuomo	m	7/31/1980	4	12349	09-01-2012	12/31/2012	Y
201469998	CERVANTES	tuor	m	08-01-1980	5	12350	09-01-2012	12/31/2015	Y
201469999	HOWE	ture	m	08-02-1980	6	12350	09-01-2012	12/31/2015	Y
201470000	HINTON	turin	m	08-03-1980	7	12350	09-01-2012	12/31/2015	Y
201470001	HURLEY	turlough	m	08-04-1980	1	12351	06-01-2012	12/31/2016	Y
201470002	SPENCE	tutankhamon	m	08-05-1980	2	12351	06-01-2012	12/31/2016	Y
201470003	ZAMORA	tuulikki	f	08-06-1980	3	12351	06-01-2012	12/31/2016	Y
201470004	YANG	tuvya	m	08-07-1980	4	12351	06-01-2012	12/31/2016	Y
201470005	MCNEIL	tuyˆn	f	08-08-1980	5	12351	06-01-2012	12/31/2016	Y
201470006	SUAREZ	tuyet	f	08-09-1980	7	12351	06-01-2012	12/31/2016	Y
201470007	CASE	twdor	m	08-10-1980	1	12352	03-01-2012	12/31/2017	Y
201470008	PETTY	twila	f	08-11-1980	2	12352	03-01-2012	12/31/2017	Y
201470009	GOULD	twyla	f	08-12-1980	3	12352	03-01-2012	12/31/2017	Y
201470010	MCFARLAND	txomin	m	8/13/1980	4	12352	03-01-2012	12/31/2017	Y
201470011	SAMPSON	ty	m	8/14/1980	5	12352	03-01-2012	12/31/2011	Y
201470012	CARVER	tybalt	m	8/15/1980	6	12352	03-01-2012	12/31/2017	Y
201470013	BRAY	tycho	m	8/16/1980	7	12352	03-01-2012	12/31/2017	Y
201470014	ROSARIO	tye	m	8/17/1980	1	12353	12-01-2011	12/31/2014	Y
201470015	MACDONALD	tyge	m	8/18/1980	2	12353	12-01-2011	12/31/2014	Y
201470016	STOUT	tyko	m	8/19/1980	3	12353	12-01-2011	12/31/2014	Y
201470017	HESTER	tylar	m	8/20/1980	4	12353	12-01-2011	12/31/2014	Y
201470018	MELENDEZ	tyler	m	8/21/1980	5	12353	12-01-2011	12/31/2011	Y
201470019	DILLON	tylor	m	8/22/1980	6	12353	12-01-2011	12/31/2014	Y
201470020	FARLEY	tymoteusz	m	8/23/1980	7	12353	12-01-2011	12/31/2014	Y
201470021	HOPPER	tyr	m	8/24/1980	1	12354	09-01-2011	12/31/2015	Y
201470022	GALLOWAY	tyra	f	8/25/1980	2	12354	09-01-2011	12/31/2015	Y
201470023	POTTS	tyreek	m	8/26/1980	3	12354	09-01-2011	12/31/2015	Y
201470024	BERNARD	tyrell	m	8/27/1980	4	12354	09-01-2011	12/31/2011	Y
201470025	JOYNER	tyrese	m	8/28/1980	5	12354	09-01-2011	12/31/2015	Y
201470026	STEIN	tyrik	m	8/29/1980	6	12354	09-01-2011	12/31/2011	Y
201470027	AGUIRRE	tyriq	m	8/30/1980	7	12354	09-01-2011	12/31/2015	Y
201470028	OSBORN	tyrone	m	8/31/1980	1	12345	01-01-2014	12/31/2014	Y
201470029	MERCER	tyrrell	m	09-01-1980	2	12345	01-01-2014	12/31/2014	Y
201470030	BENDER	tyson	m	09-02-1980	3	12345	01-01-2014	12/31/2014	Y
201470031	FRANCO	tzeitel	f	09-03-1980	4	12345	01-01-2014	12/31/2014	Y
201470032	ROWLAND	tziporah	f	09-04-1980	5	12345	01-01-2014	12/31/2014	Y
201470033	SYKES	tzofiya	f	09-05-1980	6	12345	01-01-2014	12/31/2014	Y
201470034	BENJAMIN	tzufit	f	09-06-1980	7	12345	01-01-2014	12/31/2014	Y
201470035	TRAVIS	uaithne	m	09-07-1980	1	12346	09-01-2013	12/31/2015	Y
201470036	PICKETT	ualan	m	09-08-1980	2	12346	09-01-2013	12/31/2015	Y
201470037	CRANE	uberto	m	09-09-1980	3	12346	09-01-2013	12/31/2015	Y
201470038	SEARS	udo	m	09-10-1980	4	12346	09-01-2013	12/31/2015	Y
201470039	MAYO	ugo	m	09-11-1980	5	12345	09-01-2013	12/31/2013	Y
